time,time,import,export,charge,discharge,soc
2024-01-05 00:30:00,2024-01-05 00:30:00,0.0,778.2805836541448,0.4956619461300358,991.714279956886,98.0
2024-01-05 01:00:00,2024-01-05 01:00:00,0.0,854.1124767497497,0.2951633433175428,992.0737593813903,98.0
2024-01-05 01:30:00,2024-01-05 01:30:00,0.0,903.6608646817714,0.1955637229410443,990.4004511103608,98.0
2024-01-05 02:00:00,2024-01-05 02:00:00,0.0,891.5150372213272,0.2392541637861415,1008.1068241696366,98.0
2024-01-05 02:30:00,2024-01-05 02:30:00,0.0,918.8705405310712,0.0,1006.2218724051912,98.0
2024-01-05 03:00:00,2024-01-05 03:00:00,0.0,901.6240028902672,0.0959858628636792,1004.4666875606576,98.0
2024-01-05 03:30:00,2024-01-05 03:30:00,0.0,914.195108009046,0.0781558254797359,1003.55554798412,98.0
2024-01-05 04:00:00,2024-01-05 04:00:00,0.0,853.9595386482135,0.0,1001.4217598807976,98.0
2024-01-05 04:30:00,2024-01-05 04:30:00,0.0,846.0574620575479,0.0,1005.2432670807218,98.0
2024-01-05 05:00:00,2024-01-05 05:00:00,0.0,792.1947738949082,0.0,998.6011881544192,98.0
2024-01-05 05:30:00,2024-01-05 05:30:00,21.67799079564964,484.1351868337007,0.0,1009.1721425546096,98.0
2024-01-05 06:00:00,2024-01-05 06:00:00,42.72268321160065,216.32682791660687,0.0,1010.239235200134,98.0
2024-01-05 06:30:00,2024-01-05 06:30:00,43.885060666550245,201.4526850374587,0.0,1010.6001264515692,98.0
2024-01-05 07:00:00,2024-01-05 07:00:00,50.78040383081503,123.22876148113482,0.0,1012.4684800475886,98.0
2024-01-05 07:30:00,2024-01-05 07:30:00,56.06777147370574,55.569963133185865,0.0,1014.110085123204,98.0
2024-01-05 08:00:00,2024-01-05 08:00:00,34.19484622979858,6.048726618332239,0.0,1028.9676160330534,98.0
2024-01-05 08:30:00,2024-01-05 08:30:00,31.10358677365124,36.97747766555938,0.0,1028.0526583642754,98.0
2024-01-05 09:00:00,2024-01-05 09:00:00,23.53362118464559,75.79608183629648,1.31843416660782,1014.9200348439814,98.0
2024-01-05 09:30:00,2024-01-05 09:30:00,41.64085819599115,18.7923153299422,0.7373052590225784,1020.228002401348,98.0
2024-01-05 10:00:00,2024-01-05 10:00:00,48.66513423646055,0.8131584182126517,0.3871661399426824,1023.9028303194856,98.0
2024-01-05 10:30:00,2024-01-05 10:30:00,49.55816391985135,0.0,0.3850984456048316,1024.180110836524,98.0
2024-01-05 11:00:00,2024-01-05 11:00:00,45.27214373653271,36.643166990069176,0.3222329287778971,1024.7781561844638,98.0
2024-01-05 11:30:00,2024-01-05 11:30:00,41.46279143288523,90.17454553493076,0.3144778362505422,1021.5111319366672,98.0
2024-01-05 12:00:00,2024-01-05 12:00:00,37.49470627307749,144.43767600043668,0.2664863948274292,1018.929086122444,98.0
2024-01-05 12:30:00,2024-01-05 12:30:00,40.49973291672838,105.9828478991178,0.259510411997251,1019.8622553935668,98.0
2024-01-05 13:00:00,2024-01-05 13:00:00,32.9136515773768,197.598844471319,0.261848984304633,1021.160562882077,98.0
2024-01-05 13:30:00,2024-01-05 13:30:00,36.44310766192191,152.43257053410082,0.2536488689669833,1022.2566327459472,98.0
2024-01-05 14:00:00,2024-01-05 14:00:00,33.00098733272865,226.69543046411096,0.2264645844217121,1017.5022077174056,98.0
2024-01-05 14:30:00,2024-01-05 14:30:00,25.91561649881272,319.75946539490053,0.2346440687907751,1014.259692965644,98.0
2024-01-05 15:00:00,2024-01-05 15:00:00,26.975936962579844,333.3436881921342,0.2823401960917805,1012.4004654273316,98.0
2024-01-05 15:30:00,2024-01-05 15:30:00,28.40572145373703,312.65451125155096,0.2873103857031394,1013.8865741836784,98.0
2024-01-05 16:00:00,2024-01-05 16:00:00,27.423885236772392,323.1125973130098,0.0821915008662048,1009.766743587968,98.0
2024-01-05 16:30:00,2024-01-05 16:30:00,20.480157600158307,414.3626683181988,0.0900195753452046,1006.5683703052414,98.0
