Time,P_import (kW),P_export (kW),P_bat_ch (kW),P_bat_dis (kW),SOC (%),strategy
2024-01-08 09:00:00,0.0,7.9041202,0.0,237.58399,5.0,FIXED
2024-01-08 09:30:00,0.0,10.541014,0.0,307.18098,5.0,FIXED
2024-01-08 10:00:00,0.0,13.177908,0.0,379.13797,5.0,FIXED
2024-01-08 10:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 11:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 11:30:00,0.0,380.02961,0.0,1000.0,5.0,FIXED
2024-01-08 12:00:00,0.0,311.73907,0.0,1000.0,5.0,FIXED
2024-01-08 12:30:00,0.0,325.58926,0.0,1000.0,5.0,FIXED
2024-01-08 13:00:00,0.0,340.05945,0.0,1000.0,5.0,FIXED
2024-01-08 13:30:00,0.0,355.59305,0.0,1000.0,5.0,FIXED
2024-01-08 14:00:00,0.0,390.72664,0.0,1000.0,5.0,FIXED
2024-01-08 14:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 15:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 15:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 16:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 16:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 17:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 17:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 18:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 18:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 19:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 19:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 20:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 20:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 21:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 21:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 22:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 22:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 23:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-08 23:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-09 00:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-09 00:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-09 01:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-09 01:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-09 02:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-09 02:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-09 03:00:00,0.0,88.817312,0.0,398.27999,5.0,FIXED
2024-01-09 03:30:00,0.0,65.184752,0.0,366.90699,5.0,FIXED
2024-01-09 04:00:00,0.0,41.552192,0.0,326.734,5.0,FIXED
2024-01-09 04:30:00,0.0,25.786662,0.0,291.928,5.0,FIXED
2024-01-09 05:00:00,0.0,10.021132,0.0,257.942,5.0,FIXED
2024-01-09 05:30:00,0.0,5.010566,0.0,237.311,5.0,FIXED
2024-01-09 06:00:00,0.0,0.0,0.0,220.5,5.0,FIXED
2024-01-09 06:30:00,0.0,0.0,0.0,204.56,5.0,FIXED
2024-01-09 07:00:00,0.0,0.0,0.0,195.76,5.0,FIXED
2024-01-09 07:30:00,0.0,0.0,0.0,189.14,5.0,FIXED
2024-01-09 08:00:00,0.0,0.0,0.0,192.26,5.0,FIXED
2024-01-09 08:30:00,0.0,0.0,0.0,202.04,5.0,FIXED
2024-01-09 09:00:00,0.0,0.0,0.0,241.29999,5.0,FIXED
2024-01-09 09:30:00,0.0,0.0,0.0,308.81999,5.0,FIXED
2024-01-09 10:00:00,0.0,0.0,0.0,387.03998,5.0,FIXED
2024-01-09 10:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-09 11:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-09 11:30:00,0.0,350.57843,0.0,1000.0,5.0,FIXED
2024-01-09 12:00:00,0.0,294.45685,0.0,1000.0,5.0,FIXED
2024-01-09 12:30:00,0.0,239.25997,0.0,1000.0,5.0,FIXED
2024-01-09 13:00:00,0.0,175.02308,0.0,1000.0,5.0,FIXED
2024-01-09 13:30:00,0.0,111.40393,0.0,1000.0,5.0,FIXED
2024-01-09 14:00:00,0.0,73.42476,0.0,1000.0,5.0,FIXED
2024-01-09 14:30:00,0.0,61.374655,0.0,1000.0,5.0,FIXED
2024-01-09 15:00:00,0.0,79.52453,0.0,1000.0,5.0,FIXED
2024-01-09 15:30:00,0.0,95.935166,0.0,1000.0,5.0,FIXED
2024-01-09 16:00:00,0.0,106.82581,0.0,1000.0,5.0,FIXED
2024-01-09 16:30:00,0.0,134.72603,0.0,1000.0,5.0,FIXED
2024-01-09 17:00:00,0.0,144.50625,0.0,1000.0,5.0,FIXED
2024-01-09 17:30:00,0.0,153.93664,0.0,1000.0,5.0,FIXED
2024-01-09 18:00:00,0.0,196.12705,0.0,1000.0,5.0,FIXED
2024-01-09 18:30:00,0.0,263.0976,0.0,1000.0,5.0,FIXED
2024-01-09 19:00:00,0.0,317.28816,0.0,1000.0,5.0,FIXED
2024-01-09 19:30:00,0.0,369.46873,0.0,1000.0,5.0,FIXED
2024-01-09 20:00:00,0.0,415.68929,0.0,1000.0,5.0,FIXED
2024-01-09 20:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-09 21:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-09 21:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-09 22:00:00,0.0,84.980268,0.0,383.82996,5.0,FIXED
2024-01-09 22:30:00,0.0,73.485763,0.0,306.32897,5.0,FIXED
2024-01-09 23:00:00,0.0,61.991258,0.0,243.26798,5.0,FIXED
2024-01-09 23:30:00,0.0,46.135861,0.0,194.30398,5.0,FIXED
2024-01-10 00:00:00,0.0,30.280464,0.0,136.57999,5.0,FIXED
2024-01-10 00:30:00,0.0,20.042013,0.0,83.492,5.0,FIXED
2024-01-10 01:00:00,0.0,9.803562,0.0,48.344,5.0,FIXED
2024-01-10 01:30:00,0.0,11.377395,0.0,30.718,5.0,FIXED
2024-01-10 02:00:00,0.0,12.951228,0.0,28.191999,5.0,FIXED
2024-01-10 02:30:00,0.0,12.951228,0.0,25.111999,5.0,FIXED
2024-01-10 03:00:00,0.0,12.951228,0.0,25.011999,5.0,FIXED
2024-01-10 03:30:00,0.0,15.203485,0.0,26.883999,5.0,FIXED
2024-01-10 04:00:00,0.0,17.455742,0.0,28.755999,5.0,FIXED
2024-01-10 04:30:00,0.0,34.467082,0.0,45.626999,5.0,FIXED
2024-01-10 05:00:00,0.0,51.478422,0.0,62.337999,5.0,FIXED
2024-01-10 05:30:00,0.0,55.240134,0.0,65.799999,5.0,FIXED
2024-01-10 06:00:00,0.0,59.001846,0.0,68.681999,5.0,FIXED
2024-01-10 06:30:00,0.0,63.815472,0.0,76.854999,5.0,FIXED
2024-01-10 07:00:00,0.0,68.629098,0.0,94.928,5.0,FIXED
2024-01-10 07:30:00,0.0,69.543675,0.0,114.443,5.0,FIXED
2024-01-10 08:00:00,0.0,70.458252,0.0,139.178,5.0,FIXED
2024-01-10 08:30:00,0.0,82.305085,0.0,175.065,5.0,FIXED
2024-01-10 09:00:00,0.0,94.151918,0.0,247.992,5.0,FIXED
2024-01-10 09:30:00,0.0,116.05998,0.0,354.4,5.0,FIXED
2024-01-10 10:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-10 10:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-10 11:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-10 11:30:00,0.0,341.90895,0.0,1000.0,5.0,FIXED
2024-01-10 12:00:00,0.0,258.89701,0.0,1000.0,5.0,FIXED
2024-01-10 12:30:00,0.0,179.35063,0.0,1000.0,5.0,FIXED
2024-01-10 13:00:00,0.0,112.42426,0.0,1000.0,5.0,FIXED
2024-01-10 13:30:00,0.0,39.805355,0.0,1000.0,5.0,FIXED
2024-01-10 14:00:00,14.133552,0.0,0.0,1000.0,5.0,FIXED
2024-01-10 14:30:00,44.513246,0.0,0.0,1000.0,5.0,FIXED
2024-01-10 15:00:00,42.49294,0.0,0.0,1000.0,5.0,FIXED
2024-01-10 15:30:00,30.730084,0.0,0.0,1000.0,5.0,FIXED
2024-01-10 16:00:00,13.467228,0.0,0.0,1000.0,5.0,FIXED
2024-01-10 16:30:00,0.0,19.882735,0.0,1000.0,5.0,FIXED
2024-01-10 17:00:00,0.0,48.432698,0.0,1000.0,5.0,FIXED
2024-01-10 17:30:00,0.0,81.538779,0.0,1000.0,5.0,FIXED
2024-01-10 18:00:00,0.0,110.56486,0.0,1000.0,5.0,FIXED
2024-01-10 18:30:00,0.0,135.1728,0.0,1000.0,5.0,FIXED
2024-01-10 19:00:00,0.0,183.26073,0.0,1000.0,5.0,FIXED
2024-01-10 19:30:00,0.0,221.18885,0.0,1000.0,5.0,FIXED
2024-01-10 20:00:00,0.0,252.23697,0.0,1000.0,5.0,FIXED
2024-01-10 20:30:00,0.0,292.29441,0.0,1000.0,5.0,FIXED
2024-01-10 21:00:00,0.0,337.97184,0.0,1000.0,5.0,FIXED
2024-01-10 21:30:00,0.0,370.87338,0.0,1000.0,5.0,FIXED
2024-01-10 22:00:00,0.0,400.31492,0.0,1000.0,5.0,FIXED
2024-01-10 22:30:00,0.0,426.23519,0.0,1000.0,5.0,FIXED
2024-01-10 23:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-10 23:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 00:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 00:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 01:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 01:30:00,0.0,71.937008,0.0,437.11799,5.0,FIXED
2024-01-11 02:00:00,0.0,45.834588,0.0,394.096,5.0,FIXED
2024-01-11 02:30:00,0.0,35.863788,0.0,375.585,5.0,FIXED
2024-01-11 03:00:00,0.0,25.892988,0.0,356.714,5.0,FIXED
2024-01-11 03:30:00,0.0,21.316672,0.0,338.117,5.0,FIXED
2024-01-11 04:00:00,0.0,16.740356,0.0,317.88,5.0,FIXED
2024-01-11 04:30:00,0.0,13.983412,0.0,303.243,5.0,FIXED
2024-01-11 05:00:00,0.0,11.226468,0.0,285.686,5.0,FIXED
2024-01-11 05:30:00,0.0,20.730577,0.0,281.33,5.0,FIXED
2024-01-11 06:00:00,0.0,30.234686,0.0,283.714,5.0,FIXED
2024-01-11 06:30:00,0.0,57.652196,0.0,310.07199,5.0,FIXED
2024-01-11 07:00:00,0.0,85.069706,0.0,327.34999,5.0,FIXED
2024-01-11 07:30:00,0.0,119.81963,0.0,343.89999,5.0,FIXED
2024-01-11 08:00:00,0.0,154.56955,0.0,364.24999,5.0,FIXED
2024-01-11 08:30:00,0.0,181.80255,0.0,384.84299,5.0,FIXED
2024-01-11 09:00:00,0.0,209.03556,0.0,418.99598,5.0,FIXED
2024-01-11 09:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 10:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 10:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 11:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 11:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 12:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 12:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 13:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 13:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 14:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 14:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 15:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 15:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 16:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 16:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 17:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 17:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 18:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 18:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 19:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 19:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 20:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 20:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 21:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 21:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 22:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 22:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 23:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-11 23:30:00,0.0,281.2481,0.0,427.78799,5.0,FIXED
2024-01-12 00:00:00,0.0,217.9583,0.0,404.53399,5.0,FIXED
2024-01-12 00:30:00,0.0,204.21702,0.0,372.53499,5.0,FIXED
2024-01-12 01:00:00,0.0,190.47575,0.0,354.83599,5.0,FIXED
2024-01-12 01:30:00,0.0,167.42284,0.0,323.88299,5.0,FIXED
2024-01-12 02:00:00,0.0,144.36993,0.0,299.82999,5.0,FIXED
2024-01-12 02:30:00,0.0,115.04769,0.0,267.86799,5.0,FIXED
2024-01-12 03:00:00,0.0,85.725448,0.0,237.80599,5.0,FIXED
2024-01-12 03:30:00,0.0,47.881618,0.0,221.562,5.0,FIXED
2024-01-12 04:00:00,0.0,10.037788,0.0,240.43799,5.0,FIXED
2024-01-12 04:30:00,0.0,5.018894,0.0,292.61899,5.0,FIXED
2024-01-12 05:00:00,0.0,0.0,0.0,348.11998,5.0,FIXED
2024-01-12 05:30:00,0.0,0.0,0.0,408.05997,5.0,FIXED
2024-01-12 06:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-12 06:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-12 07:00:00,0.0,407.38005,0.0,1000.0,5.0,FIXED
2024-01-12 07:30:00,0.0,343.44006,0.0,1000.0,5.0,FIXED
2024-01-12 08:00:00,0.0,281.04007,0.0,1000.0,5.0,FIXED
2024-01-12 08:30:00,0.0,239.44008,0.0,1000.0,5.0,FIXED
2024-01-12 09:00:00,0.0,229.36007,0.0,1000.0,5.0,FIXED
2024-01-12 09:30:00,0.0,213.14007,0.0,1000.0,5.0,FIXED
2024-01-12 10:00:00,0.0,195.74007,0.0,1000.0,5.0,FIXED
2024-01-12 10:30:00,0.0,177.18006,0.0,1000.0,5.0,FIXED
2024-01-12 11:00:00,0.0,156.40006,0.0,1000.0,5.0,FIXED
2024-01-12 11:30:00,0.0,140.16008,0.0,1000.0,5.0,FIXED
2024-01-12 12:00:00,0.0,121.6001,0.0,1000.0,5.0,FIXED
2024-01-12 12:30:00,0.0,129.37569,0.0,1000.0,5.0,FIXED
2024-01-12 13:00:00,0.0,147.65128,0.0,1000.0,5.0,FIXED
2024-01-12 13:30:00,0.0,165.30479,0.0,1000.0,5.0,FIXED
2024-01-12 14:00:00,0.0,250.47831,0.0,1000.0,5.0,FIXED
2024-01-12 14:30:00,0.0,346.03004,0.0,1000.0,5.0,FIXED
2024-01-12 15:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-12 15:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-12 16:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-12 16:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-12 17:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-12 17:30:00,0.0,428.55599,0.0,428.55599,5.0,FIXED
2024-01-12 18:00:00,0.0,345.056,0.0,345.056,5.0,FIXED
2024-01-12 18:30:00,0.0,255.72,0.0,255.72,5.0,FIXED
2024-01-12 19:00:00,0.0,233.344,0.0,233.344,5.0,FIXED
2024-01-12 19:30:00,0.0,209.412,0.0,209.412,5.0,FIXED
2024-01-12 20:00:00,0.0,176.5,0.0,176.5,5.0,FIXED
2024-01-12 20:30:00,0.0,144.058,0.0,144.058,5.0,FIXED
2024-01-12 21:00:00,0.0,123.456,0.0,123.456,5.0,FIXED
2024-01-12 21:30:00,0.0,128.659,0.0,128.659,5.0,FIXED
2024-01-12 22:00:00,0.0,133.602,0.0,133.602,5.0,FIXED
2024-01-12 22:30:00,0.0,135.641,0.0,135.641,5.0,FIXED
2024-01-12 23:00:00,0.0,85.20018,0.0,144.78,5.0,FIXED
2024-01-12 23:30:00,0.0,73.65436,0.0,159.48,5.0,FIXED
2024-01-13 00:00:00,0.0,62.10854,0.0,162.98,5.0,FIXED
2024-01-13 00:30:00,0.0,54.954116,0.0,170.7,5.0,FIXED
2024-01-13 01:00:00,0.0,346.8654,0.0,380.68398,5.0,FIXED
2024-01-13 01:30:00,0.0,325.43928,0.0,356.29798,5.0,FIXED
2024-01-13 02:00:00,0.0,286.47835,0.0,338.63799,5.0,FIXED
2024-01-13 02:30:00,0.0,247.51742,0.0,303.378,5.0,FIXED
2024-01-13 03:00:00,0.0,210.78855,0.0,264.009,5.0,FIXED
2024-01-13 03:30:00,0.0,174.05968,0.0,233.98,5.0,FIXED
2024-01-13 04:00:00,0.0,139.13951,0.0,232.38,5.0,FIXED
2024-01-13 04:30:00,0.0,104.21934,0.0,234.98,5.0,FIXED
2024-01-13 05:00:00,0.0,78.25627,0.0,239.577,5.0,FIXED
2024-01-13 05:30:00,0.0,52.2932,0.0,249.474,5.0,FIXED
2024-01-13 06:00:00,0.0,38.365928,0.0,268.802,5.0,FIXED
2024-01-13 06:30:00,0.0,24.438655,0.0,286.81,5.0,FIXED
2024-01-13 07:00:00,0.0,24.564374,0.0,286.108,5.0,FIXED
2024-01-13 07:30:00,0.0,24.690093,0.0,302.186,5.0,FIXED
2024-01-13 08:00:00,0.0,50.558548,0.0,362.594,5.0,FIXED
2024-01-13 08:30:00,0.0,76.427003,0.0,414.542,5.0,FIXED
2024-01-13 09:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 09:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 10:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 10:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 11:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 11:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 12:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 12:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 13:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 13:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 14:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 14:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 15:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 15:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 16:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 16:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 17:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 17:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 18:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-13 18:30:00,0.0,267.19437,0.0,394.93598,5.0,FIXED
2024-01-13 19:00:00,0.0,230.4507,0.0,321.55199,5.0,FIXED
2024-01-13 19:30:00,0.0,193.70703,0.0,257.568,5.0,FIXED
2024-01-13 20:00:00,0.0,154.2333,0.0,221.874,5.0,FIXED
2024-01-13 20:30:00,0.0,114.75957,0.0,206.62,5.0,FIXED
2024-01-13 21:00:00,0.0,102.02264,0.0,190.363,5.0,FIXED
2024-01-13 21:30:00,0.0,89.285716,0.0,177.906,5.0,FIXED
2024-01-13 22:00:00,0.0,83.444875,0.0,219.20499,5.0,FIXED
2024-01-13 22:30:00,0.0,77.604035,0.0,271.92398,5.0,FIXED
2024-01-13 23:00:00,0.0,58.583395,0.0,314.30298,5.0,FIXED
2024-01-13 23:30:00,0.0,39.562755,0.0,351.70198,5.0,FIXED
2024-01-14 00:00:00,0.0,28.405655,0.0,385.56498,5.0,FIXED
2024-01-14 00:30:00,0.0,17.248555,0.0,392.72798,5.0,FIXED
2024-01-14 01:00:00,0.0,17.248555,0.0,429.88797,5.0,FIXED
2024-01-14 01:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 02:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 02:30:00,0.0,433.45872,0.0,1000.0,5.0,FIXED
2024-01-14 03:00:00,0.0,411.31923,0.0,1000.0,5.0,FIXED
2024-01-14 03:30:00,0.0,400.85975,0.0,1000.0,5.0,FIXED
2024-01-14 04:00:00,0.0,376.83996,0.0,1000.0,5.0,FIXED
2024-01-14 04:30:00,0.0,335.80017,0.0,1000.0,5.0,FIXED
2024-01-14 05:00:00,0.0,283.82038,0.0,1000.0,5.0,FIXED
2024-01-14 05:30:00,0.0,203.40059,0.0,1000.0,5.0,FIXED
2024-01-14 06:00:00,0.0,159.19276,0.0,1000.0,5.0,FIXED
2024-01-14 06:30:00,0.0,113.10493,0.0,1000.0,5.0,FIXED
2024-01-14 07:00:00,0.0,104.53926,0.0,1000.0,5.0,FIXED
2024-01-14 07:30:00,0.0,134.99357,0.0,1000.0,5.0,FIXED
2024-01-14 08:00:00,0.0,159.16492,0.0,1000.0,5.0,FIXED
2024-01-14 08:30:00,0.0,179.81628,0.0,1000.0,5.0,FIXED
2024-01-14 09:00:00,0.0,205.46128,0.0,1000.0,5.0,FIXED
2024-01-14 09:30:00,0.0,250.86628,0.0,1000.0,5.0,FIXED
2024-01-14 10:00:00,0.0,294.38347,0.0,1000.0,5.0,FIXED
2024-01-14 10:30:00,0.0,346.74066,0.0,1000.0,5.0,FIXED
2024-01-14 11:00:00,0.0,423.37763,0.0,1000.0,5.0,FIXED
2024-01-14 11:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 12:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 12:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 13:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 13:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 14:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 14:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 15:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 15:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 16:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 16:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 17:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 17:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 18:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-14 18:30:00,0.0,184.6137,0.0,411.07199,5.0,FIXED
2024-01-14 19:00:00,0.0,148.79338,0.0,350.43199,5.0,FIXED
2024-01-14 19:30:00,0.0,112.97305,0.0,296.132,5.0,FIXED
2024-01-14 20:00:00,0.0,123.48576,0.0,288.665,5.0,FIXED
2024-01-14 20:30:00,0.0,133.99847,0.0,277.298,5.0,FIXED
2024-01-14 21:00:00,0.0,140.33435,0.0,285.934,5.0,FIXED
2024-01-14 21:30:00,0.0,146.67022,0.0,295.01,5.0,FIXED
2024-01-14 22:00:00,0.0,139.23422,0.0,278.314,5.0,FIXED
2024-01-14 22:30:00,0.0,131.79822,0.0,256.578,5.0,FIXED
2024-01-14 23:00:00,0.0,128.16889,0.0,238.189,5.0,FIXED
2024-01-14 23:30:00,0.0,124.53956,0.0,210.9,5.0,FIXED
2024-01-15 00:00:00,0.0,130.11646,0.0,207.377,5.0,FIXED
2024-01-15 00:30:00,0.0,135.69335,0.0,198.914,5.0,FIXED
2024-01-15 01:00:00,0.0,124.98518,0.0,179.446,5.0,FIXED
2024-01-15 01:30:00,0.0,114.27701,0.0,164.978,5.0,FIXED
2024-01-15 02:00:00,0.0,153.74161,0.0,190.602,5.0,FIXED
2024-01-15 02:30:00,0.0,193.20621,0.0,213.606,5.0,FIXED
2024-01-15 03:00:00,0.0,236.89435,0.0,257.314,5.0,FIXED
2024-01-15 03:30:00,0.0,280.5825,0.0,338.30199,5.0,FIXED
2024-01-15 04:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 04:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 05:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 05:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 06:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 06:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 07:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 07:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 08:00:00,0.0,420.15983,0.0,1000.0,5.0,FIXED
2024-01-15 08:30:00,0.0,423.54219,0.0,1000.0,5.0,FIXED
2024-01-15 09:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 09:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 10:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 10:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 11:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 11:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 12:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 12:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 13:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 13:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 14:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 14:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 15:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 15:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-01-15 16:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
