time,P_import,P_export,P_bat_ch,P_bat_dis,SOC (%)
2024-02-11 18:00:00,0.0,0.0,106.3176,0.0,100.0
2024-02-11 18:30:00,0.0,0.0,106.3176,0.0,100.0
2024-02-11 19:00:00,0.0,0.0,16.18886,0.0,100.0
2024-02-11 19:30:00,0.0,0.0,16.18886,0.0,100.0
2024-02-11 20:00:00,0.0,0.0,0.0,318.2,91.62631578947368
2024-02-11 20:30:00,0.0,0.0,0.0,273.0,84.44210526315788
2024-02-11 21:00:00,0.0,0.0,0.0,260.4,77.58947368421052
2024-02-11 21:30:00,0.0,0.0,0.0,232.8,71.46315789473684
2024-02-11 22:00:00,0.0,0.0,0.0,121.0,68.27894736842104
2024-02-11 22:30:00,0.0,0.0,0.0,107.4,65.45263157894736
2024-02-11 23:00:00,0.0,0.0,0.0,131.4,61.994736842105254
2024-02-11 23:30:00,0.0,0.0,0.0,94.19999,59.515789736842095
2024-02-12 00:00:00,0.0,0.0,0.0,270.8,52.38947394736841
2024-02-12 00:30:00,0.0,0.0,0.0,285.8,44.86842131578946
2024-02-12 01:00:00,0.0,0.0,0.0,257.8,38.08421078947367
2024-02-12 01:30:00,0.0,0.0,0.0,223.6,32.20000026315788
2024-02-12 02:00:00,0.0,0.0,0.0,217.8,26.46842131578946
2024-02-12 02:30:00,0.0,0.0,0.0,242.0,20.10000026315788
2024-02-12 03:00:00,0.0,0.0,0.0,259.2,13.278947631578934
2024-02-12 03:30:00,0.0,0.0,0.0,238.2,7.0105265789473545
2024-02-12 04:00:00,0.0,0.0,0.0,190.6,5.0
2024-02-12 04:30:00,0.0,0.0,0.0,72.99999,5.0
2024-02-12 05:00:00,0.0,0.0,0.0,1.2,5.0
2024-02-12 05:30:00,0.0,0.0,0.0,253.6,5.0
2024-02-12 06:00:00,0.0,0.0,0.0,691.5999,5.0
2024-02-12 06:30:00,0.0,0.0,0.0,873.9999,5.0
2024-02-12 07:00:00,0.0,0.0,21.90883,0.0,5.5203347125
2024-02-12 07:30:00,0.0,0.0,21.90883,0.0,6.040669425000001
2024-02-12 08:00:00,0.0,0.0,54.224180000000004,0.0,7.328493700000001
2024-02-12 08:30:00,0.0,0.0,54.224180000000004,0.0,8.616317975000001
2024-02-12 09:00:00,0.0,0.0,200.51222,0.0,13.378483200000002
2024-02-12 09:30:00,0.0,0.0,200.51222,0.0,18.140648425000002
2024-02-12 10:00:00,26.771929999999884,0.0,224.04807,0.0,23.461790087500002
2024-02-12 10:30:00,315.37193,0.0,224.04807,0.0,28.782931750000003
2024-02-12 11:00:00,242.43520000000012,0.0,375.0148,0.0,37.689533250000004
2024-02-12 11:30:00,45.43520000000012,0.0,375.0148,0.0,46.596134750000004
2024-02-12 12:00:00,0.0,0.0,298.96112,0.0,53.69646135000001
2024-02-12 12:30:00,0.0,0.0,298.96112,0.0,60.79678795000001
2024-02-12 13:00:00,0.0,0.0,583.2570000000001,0.0,74.64914170000002
2024-02-12 13:30:00,0.0,0.0,583.2570000000001,0.0,88.50149545000002
2024-02-12 14:00:00,0.0,0.0,419.3527,0.0,98.46112207500002
2024-02-12 14:30:00,0.0,0.0,419.3527,0.0,100.0
2024-02-12 15:00:00,0.0,0.0,387.97434,0.0,100.0
2024-02-12 15:30:00,0.0,0.0,387.97434,0.0,100.0
2024-02-12 16:00:00,0.0,0.0,259.9804,0.0,100.0
2024-02-12 16:30:00,0.0,0.0,259.9804,0.0,100.0
2024-02-12 17:00:00,0.0,0.0,0.0,388.8,89.76842105263158
2024-02-12 17:30:00,0.0,0.0,0.0,250.0,83.18947368421053
2024-02-12 18:00:00,0.0,0.0,166.3451,0.0,87.14016980921052
2024-02-12 18:30:00,0.0,0.0,166.3451,0.0,91.09086593421051
2024-02-12 19:00:00,0.0,0.0,310.8585,0.0,98.47375530921052
2024-02-12 19:30:00,0.0,0.0,310.8585,0.0,100.0
2024-02-12 20:00:00,0.0,0.0,176.4503,0.0,100.0
2024-02-12 20:30:00,0.0,0.0,176.4503,0.0,100.0
2024-02-12 21:00:00,0.0,0.0,18.15917,0.0,100.0
2024-02-12 21:30:00,0.0,0.0,18.15917,0.0,100.0
2024-02-12 22:00:00,0.0,0.0,0.0,84.99999,97.76315815789474
2024-02-12 22:30:00,0.0,0.0,0.0,68.19999,95.96842157894737
2024-02-12 23:00:00,0.0,0.0,0.0,150.8,92.00000052631579
2024-02-12 23:30:00,0.0,0.0,0.0,132.4,88.51579
2024-02-13 00:00:00,0.0,0.0,8.202179,0.0,88.71059175124999
2024-02-13 00:30:00,0.0,0.0,8.202179,0.0,88.90539350249999
2024-02-13 01:00:00,0.0,0.0,32.27453,0.0,89.67191358999999
2024-02-13 01:30:00,0.0,0.0,32.27453,0.0,90.43843367749999
2024-02-13 02:00:00,0.0,0.0,0.0,136.2,86.8542231511842
2024-02-13 02:30:00,0.0,0.0,0.0,107.4,84.02790736171052
2024-02-13 03:00:00,0.0,0.0,0.0,131.8,80.55948630907893
2024-02-13 03:30:00,0.0,0.0,0.0,168.0,76.13843367749999
2024-02-13 04:00:00,0.0,0.0,0.0,159.6,71.93843367749999
2024-02-13 04:30:00,0.0,0.0,0.0,184.2,67.09106525644735
2024-02-13 05:00:00,0.0,0.0,2.712978,0.0,67.15549848394735
2024-02-13 05:30:00,0.0,0.0,2.712978,0.0,67.21993171144736
2024-02-13 06:00:00,0.0,0.0,0.0,675.7999,49.435723816710514
2024-02-13 06:30:00,0.0,0.0,0.0,741.4,29.92519750092104
2024-02-13 07:00:00,0.0,0.0,0.0,775.9999,9.50414750092104
2024-02-13 07:30:00,0.0,0.0,0.0,894.5999,5.0
2024-02-13 08:00:00,0.0,0.0,96.44225,0.0,7.2905034375
2024-02-13 08:30:00,0.0,0.0,96.44225,0.0,9.581006875
2024-02-13 09:00:00,0.0,0.0,70.75873,0.0,11.2615267125
2024-02-13 09:30:00,0.0,0.0,70.75873,0.0,12.94204655
2024-02-13 10:00:00,0.0,0.0,69.8333,0.0,14.600587425
2024-02-13 10:30:00,0.0,0.0,69.8333,0.0,16.2591283
2024-02-13 11:00:00,0.0,0.0,94.2773,0.0,18.498214175
2024-02-13 11:30:00,0.0,0.0,94.2773,0.0,20.73730005
2024-02-13 12:00:00,0.0,0.0,103.8336,0.0,23.203348050000002
2024-02-13 12:30:00,0.0,0.0,103.8336,0.0,25.669396050000003
2024-02-13 13:00:00,0.0,0.0,100.6891,0.0,28.060762175
2024-02-13 13:30:00,0.0,0.0,100.6891,0.0,30.4521283
2024-02-13 14:00:00,0.0,0.0,82.75764,0.0,32.41762225
2024-02-13 14:30:00,0.0,0.0,82.75764,0.0,34.3831162
2024-02-13 15:00:00,0.0,0.0,296.73427,0.0,41.4305551125
2024-02-13 15:30:00,0.0,0.0,296.73427,0.0,48.477994025
2024-02-13 16:00:00,0.0,0.0,379.45044,0.0,57.489941975
2024-02-13 16:30:00,0.0,0.0,379.45044,0.0,66.501889925
2024-02-13 17:00:00,0.0,0.0,285.1457,0.0,73.2741003
2024-02-13 17:30:00,0.0,0.0,285.1457,0.0,80.046310675
2024-02-13 18:00:00,0.0,0.0,303.192,0.0,87.247120675
2024-02-13 18:30:00,0.0,0.0,303.192,0.0,94.44793067500001
2024-02-13 19:00:00,0.0,0.0,467.5549,0.0,100.0
2024-02-13 19:30:00,0.0,0.0,467.5549,0.0,100.0
2024-02-13 20:00:00,0.0,0.0,428.3222,0.0,100.0
2024-02-13 20:30:00,0.0,0.0,428.3222,0.0,100.0
2024-02-13 21:00:00,0.0,0.0,382.0832,0.0,100.0
2024-02-13 21:30:00,0.0,0.0,382.0832,0.0,100.0
2024-02-13 22:00:00,0.0,0.0,459.8803,0.0,100.0
2024-02-13 22:30:00,0.0,0.0,459.8803,0.0,100.0
2024-02-13 23:00:00,0.0,0.0,421.5567,0.0,100.0
2024-02-13 23:30:00,0.0,0.0,421.5567,0.0,100.0
2024-02-14 00:00:00,0.0,0.0,146.8268,0.0,100.0
2024-02-14 00:30:00,0.0,0.0,146.8268,0.0,100.0
2024-02-14 01:00:00,0.0,0.0,295.9399,0.0,100.0
2024-02-14 01:30:00,0.0,0.0,295.9399,0.0,100.0
2024-02-14 02:00:00,0.0,0.0,369.0443,0.0,100.0
2024-02-14 02:30:00,0.0,0.0,369.0443,0.0,100.0
2024-02-14 03:00:00,0.0,0.0,489.4661,0.0,100.0
2024-02-14 03:30:00,0.0,0.0,489.4661,0.0,100.0
2024-02-14 04:00:00,0.0,0.0,248.8565,0.0,100.0
2024-02-14 04:30:00,0.0,0.0,248.8565,0.0,100.0
2024-02-14 05:00:00,0.0,0.0,298.6903,0.0,100.0
2024-02-14 05:30:00,0.0,0.0,298.6903,0.0,100.0
2024-02-14 06:00:00,0.0,0.0,410.3762,0.0,100.0
2024-02-14 06:30:00,0.0,0.0,410.3762,0.0,100.0
2024-02-14 07:00:00,0.0,0.0,385.5037,0.0,100.0
2024-02-14 07:30:00,11.796299999999974,0.0,385.5037,0.0,100.0
2024-02-14 08:00:00,0.0,0.0,505.80007,0.0,100.0
2024-02-14 08:30:00,0.0,0.0,505.80007,0.0,100.0
2024-02-14 09:00:00,0.0,0.0,690.3686,0.0,100.0
2024-02-14 09:30:00,0.0,0.0,690.3686,0.0,100.0
2024-02-14 10:00:00,0.0,0.0,558.9385,0.0,100.0
2024-02-14 10:30:00,0.0,0.0,558.9385,0.0,100.0
2024-02-14 11:00:00,0.0,0.0,985.0029000000001,0.0,100.0
2024-02-14 11:30:00,0.0,0.0,985.0029000000001,0.0,100.0
2024-02-14 12:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-14 12:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-14 13:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-14 13:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-14 14:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-14 14:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-14 15:00:00,0.0,0.0,994.6979000000001,0.0,100.0
2024-02-14 15:30:00,0.0,0.0,994.6979000000001,0.0,100.0
2024-02-14 16:00:00,0.0,0.0,622.7503,0.0,100.0
2024-02-14 16:30:00,0.0,0.0,622.7503,0.0,100.0
2024-02-14 17:00:00,0.0,0.0,500.0,0.0,100.0
2024-02-14 17:30:00,0.0,0.0,500.0,0.0,100.0
2024-02-14 18:00:00,0.0,0.0,500.0,0.0,100.0
2024-02-14 18:30:00,0.0,0.0,500.0,0.0,100.0
2024-02-14 19:00:00,0.0,0.0,500.0,0.0,100.0
2024-02-14 19:30:00,0.0,0.0,500.0,0.0,100.0
2024-02-14 20:00:00,0.0,0.0,500.0,0.0,100.0
2024-02-14 20:30:00,0.0,0.0,500.0,0.0,100.0
2024-02-14 21:00:00,0.0,0.0,498.0998,0.0,100.0
2024-02-14 21:30:00,0.0,0.0,498.0998,0.0,100.0
2024-02-14 22:00:00,0.0,0.0,440.6952,0.0,100.0
2024-02-14 22:30:00,0.0,0.0,440.6952,0.0,100.0
2024-02-14 23:00:00,0.0,0.0,141.638,0.0,100.0
2024-02-14 23:30:00,0.0,0.0,141.638,0.0,100.0
2024-02-15 00:00:00,0.0,0.0,440.9146,0.0,100.0
2024-02-15 00:30:00,0.0,0.0,440.9146,0.0,100.0
2024-02-15 01:00:00,0.0,0.0,132.2469,0.0,100.0
2024-02-15 01:30:00,0.0,0.0,132.2469,0.0,100.0
2024-02-15 02:00:00,0.0,0.0,214.6568,0.0,100.0
2024-02-15 02:30:00,0.0,0.0,214.6568,0.0,100.0
2024-02-15 03:00:00,0.0,0.0,211.2452,0.0,100.0
2024-02-15 03:30:00,0.0,0.0,211.2452,0.0,100.0
2024-02-15 04:00:00,0.0,0.0,401.307,0.0,100.0
2024-02-15 04:30:00,0.0,0.0,401.307,0.0,100.0
2024-02-15 05:00:00,0.0,0.0,432.9863,0.0,100.0
2024-02-15 05:30:00,0.0,0.0,432.9863,0.0,100.0
2024-02-15 06:00:00,0.0,0.0,478.6976,0.0,100.0
2024-02-15 06:30:00,0.0,0.0,478.6976,0.0,100.0
2024-02-15 07:00:00,41.40000000000009,0.0,500.0,0.0,100.0
2024-02-15 07:30:00,48.0,0.0,500.0,0.0,100.0
2024-02-15 08:00:00,0.0,0.0,852.7021,0.0,100.0
2024-02-15 08:30:00,0.0,0.0,852.7021,0.0,100.0
2024-02-15 09:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-15 09:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-15 10:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-15 10:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-15 11:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-15 11:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-15 12:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-15 12:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-15 13:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-15 13:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-15 14:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-15 14:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-15 15:00:00,0.0,0.0,877.0337000000001,0.0,100.0
2024-02-15 15:30:00,0.0,0.0,877.0337000000001,0.0,100.0
2024-02-15 16:00:00,0.0,0.0,670.2603999999999,0.0,100.0
2024-02-15 16:30:00,0.0,0.0,670.2603999999999,0.0,100.0
2024-02-15 17:00:00,0.0,0.0,349.5547,0.0,100.0
2024-02-15 17:30:00,0.0,0.0,349.5547,0.0,100.0
2024-02-15 18:00:00,0.0,0.0,453.0747,0.0,100.0
2024-02-15 18:30:00,0.0,0.0,453.0747,0.0,100.0
2024-02-15 19:00:00,0.0,0.0,188.24,0.0,100.0
2024-02-15 19:30:00,0.0,0.0,188.24,0.0,100.0
2024-02-15 20:00:00,0.0,0.0,134.7065,0.0,100.0
2024-02-15 20:30:00,0.0,0.0,134.7065,0.0,100.0
2024-02-15 21:00:00,0.0,0.0,89.2602,0.0,100.0
2024-02-15 21:30:00,0.0,0.0,89.2602,0.0,100.0
2024-02-15 22:00:00,0.0,0.0,154.0007,0.0,100.0
2024-02-15 22:30:00,0.0,0.0,154.0007,0.0,100.0
2024-02-15 23:00:00,0.0,0.0,303.8564,0.0,100.0
2024-02-15 23:30:00,0.0,0.0,303.8564,0.0,100.0
2024-02-16 00:00:00,0.0,0.0,421.213,0.0,100.0
2024-02-16 00:30:00,0.0,0.0,421.213,0.0,100.0
2024-02-16 01:00:00,0.0,0.0,391.744,0.0,100.0
2024-02-16 01:30:00,0.0,0.0,391.744,0.0,100.0
2024-02-16 02:00:00,0.0,0.0,463.8026,0.0,100.0
2024-02-16 02:30:00,0.0,0.0,463.8026,0.0,100.0
2024-02-16 03:00:00,0.0,0.0,500.0,0.0,100.0
2024-02-16 03:30:00,0.0,0.0,500.0,0.0,100.0
2024-02-16 04:00:00,0.0,0.0,494.4246,0.0,100.0
2024-02-16 04:30:00,0.0,0.0,494.4246,0.0,100.0
2024-02-16 05:00:00,0.0,0.0,439.5479,0.0,100.0
2024-02-16 05:30:00,0.0,0.0,439.5479,0.0,100.0
2024-02-16 06:00:00,0.0,0.0,425.1973,0.0,100.0
2024-02-16 06:30:00,0.0,0.0,425.1973,0.0,100.0
2024-02-16 07:00:00,0.0,0.0,268.3291,0.0,100.0
2024-02-16 07:30:00,46.0009,0.0,268.3291,0.0,100.0
2024-02-16 08:00:00,0.0,0.0,920.3769,0.0,100.0
2024-02-16 08:30:00,0.0,0.0,920.3769,0.0,100.0
2024-02-16 09:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-16 09:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-16 10:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-16 10:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-16 11:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-16 11:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-16 12:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-16 12:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-16 13:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-16 13:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-16 14:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-16 14:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-16 15:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-16 15:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-16 16:00:00,0.0,0.0,562.613,0.0,100.0
2024-02-16 16:30:00,0.0,0.0,562.613,0.0,100.0
2024-02-16 17:00:00,0.0,0.0,384.5918,0.0,100.0
2024-02-16 17:30:00,0.0,0.0,384.5918,0.0,100.0
2024-02-16 18:00:00,0.0,0.0,309.4027,0.0,100.0
2024-02-16 18:30:00,0.0,0.0,309.4027,0.0,100.0
2024-02-16 19:00:00,0.0,0.0,13.98953,0.0,100.0
2024-02-16 19:30:00,0.0,0.0,13.98953,0.0,100.0
2024-02-16 20:00:00,0.0,0.0,88.47733,0.0,100.0
2024-02-16 20:30:00,0.0,0.0,88.47733,0.0,100.0
2024-02-16 21:00:00,0.0,0.0,359.9778,0.0,100.0
2024-02-16 21:30:00,0.0,0.0,359.9778,0.0,100.0
2024-02-16 22:00:00,0.0,0.0,347.2928,0.0,100.0
2024-02-16 22:30:00,0.0,0.0,347.2928,0.0,100.0
2024-02-16 23:00:00,0.0,0.0,315.961,0.0,100.0
2024-02-16 23:30:00,0.0,0.0,315.961,0.0,100.0
2024-02-17 00:00:00,0.0,0.0,142.871,0.0,100.0
2024-02-17 00:30:00,0.0,0.0,142.871,0.0,100.0
2024-02-17 01:00:00,0.0,0.0,98.80921,0.0,100.0
2024-02-17 01:30:00,0.0,0.0,98.80921,0.0,100.0
2024-02-17 02:00:00,0.0,0.0,303.6473,0.0,100.0
2024-02-17 02:30:00,0.0,0.0,303.6473,0.0,100.0
2024-02-17 03:00:00,0.0,0.0,107.9258,0.0,100.0
2024-02-17 03:30:00,0.0,0.0,107.9258,0.0,100.0
2024-02-17 04:00:00,0.0,0.0,233.6913,0.0,100.0
2024-02-17 04:30:00,0.0,0.0,233.6913,0.0,100.0
2024-02-17 05:00:00,0.0,0.0,105.0205,0.0,100.0
2024-02-17 05:30:00,0.0,0.0,105.0205,0.0,100.0
2024-02-17 06:00:00,0.0,0.0,46.04897,0.0,100.0
2024-02-17 06:30:00,0.0,0.0,46.04897,0.0,100.0
2024-02-17 07:00:00,0.0,0.0,0.0,490.0,87.10526315789474
2024-02-17 07:30:00,0.0,0.0,0.0,493.2,74.1263157894737
2024-02-17 08:00:00,0.0,0.0,462.1697,0.0,85.10284616447369
2024-02-17 08:30:00,0.0,0.0,462.1697,0.0,96.07937653947369
2024-02-17 09:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-17 09:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-17 10:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-17 10:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-17 11:00:00,0.0,85.12300000000005,1000.0,0.0,100.0
2024-02-17 11:30:00,0.0,102.72299999999996,1000.0,0.0,100.0
2024-02-17 12:00:00,0.0,9.256000000000085,1000.0,0.0,100.0
2024-02-17 12:30:00,0.0,93.25600000000009,1000.0,0.0,100.0
2024-02-17 13:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-17 13:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-17 14:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-17 14:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-17 15:00:00,0.0,0.0,803.78049,0.0,100.0
2024-02-17 15:30:00,0.0,0.0,803.78049,0.0,100.0
2024-02-17 16:00:00,0.0,0.0,590.5784,0.0,100.0
2024-02-17 16:30:00,0.0,0.0,590.5784,0.0,100.0
2024-02-17 17:00:00,0.0,0.0,115.9589,0.0,100.0
2024-02-17 17:30:00,0.0,0.0,115.9589,0.0,100.0
2024-02-17 18:00:00,0.0,0.0,378.6202,0.0,100.0
2024-02-17 18:30:00,0.0,0.0,378.6202,0.0,100.0
2024-02-17 19:00:00,0.0,0.0,424.727,0.0,100.0
2024-02-17 19:30:00,0.0,0.0,424.727,0.0,100.0
2024-02-17 20:00:00,0.0,0.0,283.665,0.0,100.0
2024-02-17 20:30:00,0.0,0.0,283.665,0.0,100.0
2024-02-17 21:00:00,0.0,0.0,345.0774,0.0,100.0
2024-02-17 21:30:00,0.0,0.0,345.0774,0.0,100.0
2024-02-17 22:00:00,0.0,0.0,243.1559,0.0,100.0
2024-02-17 22:30:00,0.0,0.0,243.1559,0.0,100.0
2024-02-17 23:00:00,0.0,0.0,99.13814,0.0,100.0
2024-02-17 23:30:00,0.0,0.0,99.13814,0.0,100.0
2024-02-18 00:00:00,0.0,0.0,103.2639,0.0,100.0
2024-02-18 00:30:00,0.0,0.0,103.2639,0.0,100.0
2024-02-18 01:00:00,0.0,0.0,240.5499,0.0,100.0
2024-02-18 01:30:00,0.0,0.0,240.5499,0.0,100.0
2024-02-18 02:00:00,0.0,0.0,271.4781,0.0,100.0
2024-02-18 02:30:00,0.0,0.0,271.4781,0.0,100.0
2024-02-18 03:00:00,0.0,0.0,478.722,0.0,100.0
2024-02-18 03:30:00,0.0,0.0,478.722,0.0,100.0
2024-02-18 04:00:00,0.0,0.0,456.5979,0.0,100.0
2024-02-18 04:30:00,0.0,0.0,456.5979,0.0,100.0
2024-02-18 05:00:00,0.0,0.0,471.32,0.0,100.0
2024-02-18 05:30:00,0.0,0.0,471.32,0.0,100.0
2024-02-18 06:00:00,0.0,0.0,419.0551,0.0,100.0
2024-02-18 06:30:00,0.0,0.0,419.0551,0.0,100.0
2024-02-18 07:00:00,0.0,0.0,412.8932,0.0,100.0
2024-02-18 07:30:00,0.0,0.0,412.8932,0.0,100.0
2024-02-18 08:00:00,0.0,0.0,303.66459999999995,0.0,100.0
2024-02-18 08:30:00,0.0,0.0,303.66459999999995,0.0,100.0
2024-02-18 09:00:00,0.0,0.0,470.456,0.0,100.0
2024-02-18 09:30:00,0.0,0.0,470.456,0.0,100.0
2024-02-18 10:00:00,0.0,0.0,184.85289,0.0,100.0
2024-02-18 10:30:00,0.0,0.0,184.85289,0.0,100.0
2024-02-18 11:00:00,0.0,0.0,780.5148,0.0,100.0
2024-02-18 11:30:00,0.0,0.0,780.5148,0.0,100.0
2024-02-18 12:00:00,0.0,0.0,530.31894,0.0,100.0
2024-02-18 12:30:00,0.0,0.0,530.31894,0.0,100.0
2024-02-18 13:00:00,0.0,0.0,505.553,0.0,100.0
2024-02-18 13:30:00,0.0,0.0,505.553,0.0,100.0
2024-02-18 14:00:00,0.0,0.0,523.35961,0.0,100.0
2024-02-18 14:30:00,0.0,0.0,523.35961,0.0,100.0
2024-02-18 15:00:00,0.0,0.0,290.4601,0.0,100.0
2024-02-18 15:30:00,0.0,0.0,290.4601,0.0,100.0
2024-02-18 16:00:00,0.0,0.0,78.08517,0.0,100.0
2024-02-18 16:30:00,0.0,0.0,78.08517,0.0,100.0
2024-02-18 17:00:00,0.0,0.0,0.0,61.4,98.38421052631578
2024-02-18 17:30:00,0.0,0.0,0.0,138.2,94.74736842105263
2024-02-18 18:00:00,0.0,0.0,0.0,47.59999,93.49473710526316
2024-02-18 18:30:00,0.0,0.0,0.0,25.0,92.83684236842105
2024-02-18 19:00:00,0.0,0.0,0.0,45.59999,91.63684263157894
2024-02-18 19:30:00,0.0,0.0,0.0,28.8,90.87894789473684
2024-02-18 20:00:00,0.0,0.0,0.0,5.0,90.74736894736841
2024-02-18 20:30:00,0.0,0.0,0.0,70.19999,88.90000078947368
2024-02-18 21:00:00,0.0,0.0,0.0,27.0,88.1894744736842
2024-02-18 21:30:00,0.0,0.0,0.0,21.8,87.61579026315789
2024-02-18 22:00:00,0.0,0.0,0.0,21.6,87.04736921052631
2024-02-18 22:30:00,0.0,0.0,0.0,1.6,87.00526394736842
2024-02-18 23:00:00,0.0,0.0,0.0,0.0,87.00526394736842
2024-02-18 23:30:00,0.0,0.0,0.0,9.399999,86.75789555263158
2024-02-19 00:00:00,0.0,0.0,0.0,14.4,86.37894818421053
2024-02-19 00:30:00,0.0,0.0,0.0,11.8,86.06842186842105
2024-02-19 01:00:00,0.0,0.0,0.0,12.0,85.75263239473685
2024-02-19 01:30:00,0.0,0.0,0.0,100.8,83.10000081578949
2024-02-19 02:00:00,0.0,0.0,0.0,151.6,79.11052713157896
2024-02-19 02:30:00,0.0,0.0,0.0,89.19999,76.76315897368423
2024-02-19 03:00:00,0.0,0.0,0.0,47.59999,75.51052765789476
2024-02-19 03:30:00,0.0,0.0,0.0,178.2,70.82105397368423
2024-02-19 04:00:00,0.0,0.0,0.0,128.6,67.43684344736845
2024-02-19 04:30:00,0.0,0.0,0.0,234.6,61.26315923684213
2024-02-19 05:00:00,0.0,0.0,0.0,287.6,53.69473818421055
2024-02-19 05:30:00,0.0,0.0,0.0,612.5999,37.573688184210546
2024-02-19 06:00:00,0.0,0.0,0.0,814.2,16.14737239473686
2024-02-19 06:30:00,0.0,0.0,0.0,700.2,5.0
2024-02-19 07:00:00,0.0,0.0,293.0733,0.0,11.960490875000001
2024-02-19 07:30:00,0.0,0.0,293.0733,0.0,18.920981750000003
2024-02-19 08:00:00,0.0,0.0,869.9631999999999,0.0,39.58260775
2024-02-19 08:30:00,0.0,0.0,869.9631999999999,0.0,60.24423375
2024-02-19 09:00:00,0.0,0.0,983.3484699999999,0.0,83.5987599125
2024-02-19 09:30:00,0.0,0.0,983.3484699999999,0.0,100.0
2024-02-19 10:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-19 10:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-19 11:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-19 11:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-19 12:00:00,0.0,0.0,1000.0,0.0,100.0
2024-02-19 12:30:00,0.0,0.0,1000.0,0.0,100.0
2024-02-19 13:00:00,0.0,0.0,703.2679,0.0,100.0
2024-02-19 13:30:00,0.0,0.0,703.2679,0.0,100.0
2024-02-19 14:00:00,0.0,0.0,873.8772000000001,0.0,100.0
2024-02-19 14:30:00,0.0,0.0,873.8772000000001,0.0,100.0
2024-02-19 15:00:00,0.0,0.0,822.8741,0.0,100.0
2024-02-19 15:30:00,0.0,0.0,822.8741,0.0,100.0
2024-02-19 16:00:00,0.0,0.0,540.5524,0.0,100.0
2024-02-19 16:30:00,0.0,0.0,540.5524,0.0,100.0
2024-02-19 17:00:00,0.0,0.0,82.6777,0.0,100.0
2024-02-19 17:30:00,0.0,0.0,82.6777,0.0,100.0
2024-02-19 18:00:00,0.0,0.0,0.0,324.6,91.4578947368421
2024-02-19 18:30:00,0.0,0.0,0.0,372.2,81.66315789473684
2024-02-19 19:00:00,0.0,0.0,0.0,315.2,73.36842105263158
2024-02-19 19:30:00,0.0,0.0,0.0,350.0,64.1578947368421
2024-02-19 20:00:00,0.0,0.0,0.0,205.6,58.74736842105262
2024-02-19 20:30:00,0.0,0.0,0.0,222.0,52.90526315789472
2024-02-19 21:00:00,0.0,0.0,73.12189,0.0,54.64190804539472
2024-02-19 21:30:00,0.0,0.0,73.12189,0.0,56.37855293289472
2024-02-19 22:00:00,0.0,0.0,0.0,23.8,55.752237143421034
2024-02-19 22:30:00,0.0,0.0,0.0,12.4,55.42592135394735
2024-02-19 23:00:00,0.0,0.0,0.0,0.4,55.415395038157875
2024-02-19 23:30:00,0.0,0.0,0.0,3.4,55.32592135394735
2024-02-20 00:00:00,0.0,0.0,0.0,3.8,55.22592135394735
