time,p_import_(kw)_fixed,p_export_(kw)_fixed,p_bat_ch_(kw)_fixed,p_bat_dis_(kw)_fixed,soc_(%)_fixed,p_import_(kw)_dynamic,p_export_(kw)_dynamic,p_bat_ch_(kw)_dynamic,p_bat_dis_(kw)_dynamic,soc_(%)_dynamic,p_import_(kw)_homer,p_export_(kw)_homer,p_bat_ch_(kw)_homer,p_bat_dis_(kw)_homer,soc_(%)_homer,import_diff_fixed_vs_dynamic,import_diff_fixed_vs_homer,export_diff_fixed_vs_dynamic,export_diff_fixed_vs_homer,soc_diff_fixed_vs_dynamic,soc_diff_fixed_vs_homer
2024-10-20 08:30:00,0.0,1000.0,0.0,854.817,98.0,0.0,1000.0,0.0,854.817,98.0,0.0,0.0,144.3625,0.0,16.17467,0.0,0.0,0.0,1000.0,0.0,81.82533000000001
2024-10-20 09:00:00,0.0,1000.0,0.0,869.7489,98.0,0.0,1000.0,0.0,869.7489,98.0,0.0,0.0,127.9736,0.0,19.13994,0.0,0.0,0.0,1000.0,0.0,78.86006
2024-10-20 09:30:00,0.0,1000.0,0.0,938.9489,98.0,0.0,1000.0,0.0,938.9489,98.0,0.0,0.0,57.36134,0.0,20.46906,0.0,0.0,0.0,1000.0,0.0,77.53094
2024-10-20 10:00:00,0.0,1000.0,0.0,804.1143,98.0,0.0,1000.0,0.0,804.1143,98.0,0.0,0.0,192.9347,0.0,24.93954,0.0,0.0,0.0,1000.0,0.0,73.06046
2024-10-20 10:30:00,0.0,1000.0,0.0,865.5143,98.0,0.0,1000.0,0.0,865.5143,98.0,0.0,0.0,130.2816,0.0,27.95829,0.0,0.0,0.0,1000.0,0.0,70.04171
2024-10-20 11:00:00,0.0,1000.0,0.0,663.23784,98.0,0.0,1000.0,0.0,663.23784,98.0,0.0,2.84e-14,333.9949,0.0,35.69727,0.0,0.0,0.0,1000.0,0.0,62.30273
2024-10-20 11:30:00,0.0,1000.0,0.0,796.6378400000001,98.0,0.0,1000.0,0.0,796.6378400000001,98.0,0.0,0.0,197.8725,0.0,40.28217,0.0,0.0,0.0,1000.0,0.0,57.71783
2024-10-20 12:00:00,0.0,969.00655,0.0,1000.0,98.0,0.0,969.00655,0.0,1000.0,98.0,0.0,0.0,0.0,34.91995,39.40268,0.0,0.0,0.0,969.00655,0.0,58.59732
2024-10-20 12:30:00,0.0,984.40655,0.0,1000.0,98.0,0.0,984.40655,0.0,1000.0,98.0,0.0,0.0,0.0,19.20567,38.91897,0.0,0.0,0.0,984.40655,0.0,59.08103
2024-10-20 13:00:00,0.0,918.3364,0.0,1000.0,98.0,0.0,918.3364,0.0,1000.0,98.0,84.06219,0.0,0.0,0.0,38.91897,0.0,-84.06219,0.0,918.3364,0.0,59.08103
2024-10-20 13:30:00,0.0,883.9364,0.0,1000.0,98.0,0.0,883.9364,0.0,1000.0,98.0,118.4622,0.0,0.0,0.0,38.91897,0.0,-118.4622,0.0,883.9364,0.0,59.08103
2024-10-20 14:00:00,0.0,998.47694,0.0,1000.0,98.0,0.0,998.47694,0.0,1000.0,98.0,5.036531,0.0,0.0,0.0,38.91897,0.0,-5.036531,0.0,998.47694,0.0,59.08103
2024-10-20 14:30:00,0.0,1000.0,0.0,964.92306,98.0,0.0,1000.0,0.0,964.92306,98.0,0.0,0.0,32.20763,0.0,39.66525,0.0,0.0,0.0,1000.0,0.0,58.33475
2024-10-20 15:00:00,0.0,999.7771,0.0,1000.0,98.0,0.0,999.7771,0.0,1000.0,98.0,3.238407,0.0,0.0,0.0,39.66525,0.0,-3.238407,0.0,999.7771,0.0,58.33475
2024-10-20 15:30:00,0.0,969.1771,0.0,1000.0,98.0,0.0,969.1771,0.0,1000.0,98.0,33.83841,0.0,0.0,0.0,39.66525,0.0,-33.83841,0.0,969.1771,0.0,58.33475
2024-10-20 16:00:00,0.0,1000.0,0.0,994.42859,98.0,0.0,1000.0,0.0,994.42859,98.0,0.0,0.0,5.175497,0.0,39.78517,0.0,0.0,0.0,1000.0,0.0,58.21483
2024-10-20 16:30:00,0.0,1000.0,0.0,976.0285899,98.0,0.0,1000.0,0.0,976.0285899,98.0,3e-16,0.0,23.951,0.0,40.34014,0.0,-3e-16,0.0,1000.0,0.0,57.65986
2024-10-20 17:00:00,0.0,999.6,0.0,1000.0,98.0,0.0,999.6,0.0,1000.0,98.0,0.0,0.0,0.0,0.4081632,40.32986,0.0,0.0,0.0,999.6,0.0,57.67014
2024-10-20 17:30:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,40.32986,0.0,0.0,0.0,1000.0,0.0,57.67014
2024-10-20 18:00:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,40.32986,0.0,0.0,0.0,1000.0,0.0,57.67014
2024-10-20 18:30:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,40.32986,0.0,0.0,0.0,1000.0,0.0,57.67014
2024-10-20 19:00:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,40.32986,0.0,0.0,0.0,1000.0,0.0,57.67014
2024-10-20 19:30:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,40.32986,0.0,0.0,0.0,1000.0,0.0,57.67014
2024-10-20 20:00:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,40.32986,0.0,0.0,0.0,1000.0,0.0,57.67014
2024-10-20 20:30:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,40.32986,0.0,0.0,0.0,1000.0,0.0,57.67014
2024-10-20 21:00:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,40.32986,0.0,0.0,0.0,1000.0,0.0,57.67014
2024-10-20 21:30:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,40.32986,0.0,0.0,0.0,1000.0,0.0,57.67014
2024-10-20 22:00:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,40.32986,0.0,0.0,0.0,1000.0,0.0,57.67014
2024-10-20 22:30:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,0.0,0.0,0.0,0.0,40.32986,0.0,0.0,0.0,1000.0,0.0,57.67014
2024-10-20 23:00:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,581.2603,0.0,569.6351,0.0,53.52885,0.0,-581.2603,0.0,1000.0,0.0,44.47115
2024-10-20 23:30:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,452.686,0.0,443.6322,0.0,63.80823,0.0,-452.686,0.0,1000.0,0.0,34.19177
2024-10-21 00:00:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,352.5522,0.0,345.5011,0.0,71.81382,0.0,-352.5522,0.0,1000.0,0.0,26.186179999999993
2024-10-21 00:30:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,274.5679,0.0,269.0766,0.0,78.04858,0.0,-274.5679,0.0,1000.0,0.0,19.95142
2024-10-21 01:00:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,213.8337,0.0,209.557,0.0,82.90422,0.0,-213.8337,0.0,1000.0,0.0,15.095780000000005
2024-10-21 01:30:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,166.5339,0.0,163.2032,0.0,86.68579,0.0,-166.5339,0.0,1000.0,0.0,11.314210000000003
2024-10-21 02:00:00,0.0,1000.0,0.0,1000.0,98.0,0.0,1000.0,0.0,1000.0,98.0,129.6967,0.0,127.1028,0.0,89.63088,0.0,-129.6967,0.0,1000.0,0.0,8.369119999999995
2024-10-21 02:30:00,0.0,997.4,0.0,1000.0,98.0,0.0,997.4,0.0,1000.0,98.0,103.6079,0.0,98.98773,0.0,91.92452,0.0,-103.6079,0.0,997.4,0.0,6.075479999999999
2024-10-21 03:00:00,0.0,989.0,0.0,1000.0,98.0,0.0,989.0,0.0,1000.0,98.0,89.66502,0.0,77.09173,0.0,93.71082,0.0,-89.66502,0.0,989.0,0.0,4.289180000000002
2024-10-21 03:30:00,0.0,996.2,0.0,1000.0,98.0,0.0,996.2,0.0,1000.0,98.0,65.06438,0.0,60.0391,0.0,95.10197,0.0,-65.06438,0.0,996.2,0.0,2.8980300000000057
2024-10-21 04:00:00,0.0,969.2,0.0,1000.0,98.0,0.0,969.2,0.0,1000.0,98.0,78.51275,0.0,46.7585,0.0,96.18542,0.0,-78.51275,0.0,969.2,0.0,1.8145800000000065
2024-10-21 04:30:00,0.0,718.4,0.0,1000.0,98.0,0.0,718.4,0.0,1000.0,98.0,318.7587,0.0,36.41555,0.0,97.0292,0.0,-318.7587,0.0,718.4,0.0,0.970799999999997
2024-10-21 05:00:00,0.0,464.6,0.0,1000.0,98.0,0.0,464.6,0.0,1000.0,98.0,564.3392,0.0,28.36046,0.0,97.68634,0.0,-564.3392,0.0,464.6,0.0,0.3136599999999987
2024-10-21 05:30:00,0.0,358.0001,0.0,1000.0,98.0,0.0,358.0001,0.0,1000.0,98.0,664.5378,0.0,22.08715,0.0,98.19812,0.0,-664.5378,0.0,358.0001,0.0,-0.19812000000000296
2024-10-21 06:00:00,0.0,362.8,0.0,1000.0,98.0,0.0,362.8,0.0,1000.0,98.0,637.2,0.0,0.0,0.0,98.19812,0.0,-637.2,0.0,362.8,0.0,-0.19812000000000296
2024-10-21 06:30:00,0.0,178.00009999999995,0.0,1000.0,98.0,0.0,178.00009999999995,0.0,1000.0,98.0,821.9999,0.0,0.0,0.0,98.19812,0.0,-821.9999,0.0,178.00009999999995,0.0,-0.19812000000000296
2024-10-21 07:00:00,0.0,204.90583000000004,0.0,1000.0,98.0,0.0,204.90583000000004,0.0,1000.0,98.0,796.3083,0.0,0.0,0.0,98.19812,0.0,-796.3083,0.0,204.90583000000004,0.0,-0.19812000000000296
2024-10-21 07:30:00,0.0,120.90583000000004,0.0,1000.0,98.0,0.0,120.90583000000004,0.0,1000.0,98.0,880.3083,0.0,0.0,0.0,98.19812,0.0,-880.3083,0.0,120.90583000000004,0.0,-0.19812000000000296
2024-10-21 08:00:00,0.0,204.65980999999988,0.0,1000.0,98.0,0.0,204.65980999999988,0.0,1000.0,98.0,0.0,0.0,0.0,813.5483,77.70824,0.0,0.0,0.0,204.65980999999988,0.0,20.291759999999996
2024-10-21 08:30:00,0.0,194.05981,0.0,1000.0,98.0,0.0,194.05981,0.0,1000.0,98.0,0.0,0.0,0.0,824.3646,56.94594,0.0,0.0,0.0,194.05981,0.0,41.05406
2024-10-21 09:00:00,0.0,309.7346,0.0,1000.0,98.0,0.0,309.7346,0.0,1000.0,98.0,0.0,0.0,0.0,709.6244,39.07347,0.0,0.0,0.0,309.7346,0.0,58.92653
2024-10-21 09:30:00,0.0,272.53459999999995,0.0,1000.0,98.0,0.0,272.53459999999995,0.0,1000.0,98.0,0.0,0.0,0.0,747.5837,20.24496,0.0,0.0,0.0,272.53459999999995,0.0,77.75504000000001
2024-10-21 10:00:00,0.0,491.6247000000001,0.0,1000.0,98.0,0.0,491.6247000000001,0.0,1000.0,98.0,55.1995,0.0,0.0,473.5838,8.317364,0.0,-55.1995,0.0,491.6247000000001,0.0,89.682636
2024-10-21 10:30:00,0.0,583.2247,0.0,1000.0,98.0,0.0,583.2247,0.0,1000.0,98.0,298.6304,0.0,0.0,131.7155,5.0,0.0,-298.6304,0.0,583.2247,0.0,93.0
2024-10-21 11:00:00,0.0,451.0340100000001,0.0,1000.0,98.0,0.0,451.0340100000001,0.0,1000.0,98.0,557.3186,0.0,0.0,0.0,5.0,0.0,-557.3186,0.0,451.0340100000001,0.0,93.0
2024-10-21 11:30:00,0.0,288.43401000000017,0.0,1000.0,98.0,0.0,288.43401000000017,0.0,1000.0,98.0,719.9186,0.0,0.0,0.0,5.0,0.0,-719.9186,0.0,288.43401000000017,0.0,93.0
2024-10-21 12:00:00,0.0,359.86628,0.0,1000.0,98.0,0.0,359.86628,0.0,1000.0,98.0,1562.932,0.0,906.9081,0.0,26.01393,0.0,-1562.932,0.0,359.86628,0.0,71.98607
2024-10-21 12:30:00,0.0,414.46618,0.0,1000.0,98.0,0.0,414.46618,0.0,1000.0,98.0,1303.631,0.0,706.3007,0.0,42.37959,0.0,-1303.631,0.0,414.46618,0.0,55.62041
2024-10-21 13:00:00,0.0,507.5607399999999,0.0,1000.0,98.0,0.0,507.5607399999999,0.0,1000.0,98.0,502.9065,0.0,0.0,0.0,42.37959,0.0,-502.9065,0.0,507.5607399999999,0.0,55.62041
2024-10-21 13:30:00,0.0,649.7608399999999,0.0,1000.0,98.0,0.0,649.7608399999999,0.0,1000.0,98.0,360.7065,0.0,0.0,0.0,42.37959,0.0,-360.7065,0.0,649.7608399999999,0.0,55.62041
2024-10-21 14:00:00,0.0,695.89194,0.0,1000.0,98.0,0.0,695.89194,0.0,1000.0,98.0,313.29,0.0,0.0,0.0,42.37959,0.0,-313.29,0.0,695.89194,0.0,55.62041
2024-10-21 14:30:00,0.0,771.4918399999999,0.0,1000.0,98.0,0.0,771.4918399999999,0.0,1000.0,98.0,237.69,0.0,0.0,0.0,42.37959,0.0,-237.69,0.0,771.4918399999999,0.0,55.62041
2024-10-21 15:00:00,0.0,1000.0,0.0,944.5296,98.0,0.0,1000.0,0.0,944.5296,98.0,0.0,0.0,43.25419,0.0,43.38183,0.0,0.0,0.0,1000.0,0.0,54.61817
2024-10-21 15:30:00,0.0,979.4704,0.0,1000.0,98.0,0.0,979.4704,0.0,1000.0,98.0,33.61089,0.0,0.0,0.0,43.38183,0.0,-33.61089,0.0,979.4704,0.0,54.61817
2024-10-21 16:00:00,0.0,558.6982,0.0,1000.0,98.0,0.0,558.6982,0.0,1000.0,98.0,444.4678,0.0,0.0,0.0,43.38183,0.0,-444.4678,0.0,558.6982,0.0,54.61817
2024-10-21 16:30:00,0.0,685.0981999999999,0.0,1000.0,98.0,0.0,685.0981999999999,0.0,1000.0,98.0,318.0678,0.0,0.0,0.0,43.38183,0.0,-318.0678,0.0,685.0981999999999,0.0,54.61817
2024-10-21 17:00:00,0.0,682.7958000000001,0.0,1000.0,98.0,0.0,682.7958000000001,0.0,1000.0,98.0,0.0,0.0,0.0,323.6777,35.22974,0.0,0.0,0.0,682.7958000000001,0.0,62.77026
2024-10-21 17:30:00,0.0,648.7958000000001,0.0,1000.0,98.0,0.0,648.7958000000001,0.0,1000.0,98.0,0.0,0.0,0.0,358.3716,26.20386,0.0,0.0,0.0,648.7958000000001,0.0,71.79614000000001
2024-10-21 18:00:00,0.0,740.3972,0.0,1000.0,98.0,0.0,740.3972,0.0,1000.0,98.0,0.0,0.0,0.0,264.9009,19.53211,0.0,0.0,0.0,740.3972,0.0,78.46789
2024-10-21 18:30:00,0.0,739.5971,0.0,1000.0,98.0,0.0,739.5971,0.0,1000.0,98.0,0.0,0.0,0.0,265.7173,12.8398,0.0,0.0,0.0,739.5971,0.0,85.1602
2024-10-21 19:00:00,0.0,721.8003,0.0,1000.0,98.0,0.0,721.8003,0.0,1000.0,98.0,0.0,0.0,0.0,283.8772,5.690122,0.0,0.0,0.0,721.8003,0.0,92.309878
2024-10-21 19:30:00,0.0,682.0003,0.0,1000.0,98.0,0.0,682.0003,0.0,1000.0,98.0,291.1465,0.0,0.0,27.40119,5.0,0.0,-291.1465,0.0,682.0003,0.0,93.0
2024-10-21 20:00:00,0.0,821.4018000000001,0.0,1000.0,98.0,0.0,821.4018000000001,0.0,1000.0,98.0,178.5983,0.0,0.0,0.0,5.0,0.0,-178.5983,0.0,821.4018000000001,0.0,93.0
2024-10-21 20:30:00,0.0,779.6017999999999,0.0,1000.0,98.0,0.0,779.6017999999999,0.0,1000.0,98.0,220.3982,0.0,0.0,0.0,5.0,0.0,-220.3982,0.0,779.6017999999999,0.0,93.0
2024-10-21 21:00:00,0.0,831.1999000000001,0.0,1000.0,98.0,0.0,831.1999000000001,0.0,1000.0,98.0,168.8001,0.0,0.0,0.0,5.0,0.0,-168.8001,0.0,831.1999000000001,0.0,93.0
2024-10-21 21:30:00,0.0,779.1999000000001,0.0,1000.0,98.0,0.0,779.1999000000001,0.0,1000.0,98.0,220.8001,0.0,0.0,0.0,5.0,0.0,-220.8001,0.0,779.1999000000001,0.0,93.0
2024-10-21 22:00:00,0.0,777.6038,0.0,1000.0,98.0,0.0,777.6038,0.0,1000.0,98.0,222.3962,0.0,0.0,0.0,5.0,0.0,-222.3962,0.0,777.6038,0.0,93.0
2024-10-21 22:30:00,0.0,937.0038,0.0,1000.0,98.0,0.0,937.0038,0.0,1000.0,98.0,62.99622,0.0,0.0,0.0,5.0,0.0,-62.99622,0.0,937.0038,0.0,93.0
2024-10-21 23:00:00,0.0,863.20448,0.0,1000.0,98.0,0.0,863.20448,0.0,1000.0,98.0,1062.212,0.0,906.9081,0.0,26.01393,0.0,-1062.212,0.0,863.20448,0.0,71.98607
2024-10-21 23:30:00,0.0,814.0044800000001,0.0,1000.0,98.0,0.0,814.0044800000001,0.0,1000.0,98.0,906.7105,0.0,706.3007,0.0,42.37959,0.0,-906.7105,0.0,814.0044800000001,0.0,55.62041
2024-10-22 00:00:00,0.0,871.99791,0.0,1000.0,98.0,0.0,871.99791,0.0,1000.0,98.0,689.2955,0.0,550.0676,0.0,55.12518,0.0,-689.2955,0.0,871.99791,0.0,42.87482
2024-10-22 00:30:00,0.0,851.79791,0.0,1000.0,98.0,0.0,851.79791,0.0,1000.0,98.0,585.3378,0.0,428.393,0.0,65.05145,0.0,-585.3378,0.0,851.79791,0.0,32.94855
2024-10-22 01:00:00,0.0,880.196,0.0,1000.0,98.0,0.0,880.196,0.0,1000.0,98.0,460.2457,0.0,333.6328,0.0,72.78204,0.0,-460.2457,0.0,880.196,0.0,25.217960000000005
2024-10-22 01:30:00,0.0,825.396,0.0,1000.0,98.0,0.0,825.396,0.0,1000.0,98.0,439.7402,0.0,259.8335,0.0,78.80264,0.0,-439.7402,0.0,825.396,0.0,19.197360000000003
2024-10-22 02:00:00,0.0,900.60001,0.0,1000.0,98.0,0.0,900.60001,0.0,1000.0,98.0,305.8883,0.0,202.3585,0.0,83.49148,0.0,-305.8883,0.0,900.60001,0.0,14.508520000000004
2024-10-22 02:30:00,0.0,984.0,0.0,1000.0,98.0,0.0,984.0,0.0,1000.0,98.0,176.8132,0.0,157.597,0.0,87.14315,0.0,-176.8132,0.0,984.0,0.0,10.856849999999994
2024-10-22 03:00:00,0.0,983.20377,0.0,1000.0,98.0,0.0,983.20377,0.0,1000.0,98.0,142.0377,0.0,122.7367,0.0,89.98708,0.0,-142.0377,0.0,983.20377,0.0,8.012919999999994
2024-10-22 03:30:00,0.0,754.40377,0.0,1000.0,98.0,0.0,754.40377,0.0,1000.0,98.0,343.1344,0.0,95.58741,0.0,92.20193,0.0,-343.1344,0.0,754.40377,0.0,5.798069999999996
2024-10-22 04:00:00,0.0,710.1959999999999,0.0,1000.0,98.0,0.0,710.1959999999999,0.0,1000.0,98.0,289.804,0.0,0.0,0.0,92.20193,0.0,-289.804,0.0,710.1959999999999,0.0,5.798069999999996
2024-10-22 04:30:00,0.0,337.7959000000001,0.0,1000.0,98.0,0.0,337.7959000000001,0.0,1000.0,98.0,662.204,0.0,0.0,0.0,92.20193,0.0,-662.204,0.0,337.7959000000001,0.0,5.798069999999996
2024-10-22 05:00:00,0.0,43.79539999999997,0.0,1000.0,98.0,0.0,43.79539999999997,0.0,1000.0,98.0,956.2045,0.0,0.0,0.0,92.20193,0.0,-956.2045,0.0,43.79539999999997,0.0,5.798069999999996
2024-10-22 05:30:00,0.0,87.19540000000006,0.0,1000.0,98.0,0.0,87.19540000000006,0.0,1000.0,98.0,912.8044,0.0,0.0,0.0,92.20193,0.0,-912.8044,0.0,87.19540000000006,0.0,5.798069999999996
2024-10-22 06:00:00,0.0,1.0001999999999498,0.0,1000.0,98.0,0.0,1.0001999999999498,0.0,1000.0,98.0,0.0,0.0,0.0,1019.387,66.52782,0.0,0.0,0.0,1.0001999999999498,0.0,31.472179999999994
2024-10-22 06:30:00,39.59979999999996,0.0,0.0,1000.0,98.0,39.59979999999996,0.0,0.0,1000.0,98.0,39.59966,0.0,0.0,1020.408,40.828,0.0,0.00013999999995917278,0.0,0.0,0.0,57.172
2024-10-22 07:00:00,0.0,34.18826999999999,0.0,1000.0,98.0,0.0,34.18826999999999,0.0,1000.0,98.0,58.99987,0.0,0.0,927.2199,17.47521,0.0,-58.99987,0.0,34.18826999999999,0.0,80.52479
2024-10-22 07:30:00,37.61173000000008,0.0,0.0,1000.0,98.0,37.61173000000008,0.0,0.0,1000.0,98.0,554.0554,0.0,0.0,495.3266,5.0,0.0,-516.4436699999999,0.0,0.0,0.0,93.0
2024-10-22 08:00:00,0.0,182.75070000000005,0.0,1000.0,98.0,0.0,182.75070000000005,0.0,1000.0,98.0,824.4481,0.0,0.0,0.0,5.0,0.0,-824.4481,0.0,182.75070000000005,0.0,93.0
2024-10-22 08:30:00,0.0,211.5507,0.0,1000.0,98.0,0.0,211.5507,0.0,1000.0,98.0,795.6482,0.0,0.0,0.0,5.0,0.0,-795.6482,0.0,211.5507,0.0,93.0
2024-10-22 09:00:00,0.0,722.7520999999999,0.0,1000.0,98.0,0.0,722.7520999999999,0.0,1000.0,98.0,297.3305,0.0,0.0,0.0,5.0,0.0,-297.3305,0.0,722.7520999999999,0.0,93.0
2024-10-22 09:30:00,0.0,789.5521000000001,0.0,1000.0,98.0,0.0,789.5521000000001,0.0,1000.0,98.0,230.5305,0.0,0.0,0.0,5.0,0.0,-230.5305,0.0,789.5521000000001,0.0,93.0
2024-10-22 10:00:00,0.0,519.4726,0.0,1000.0,98.0,0.0,519.4726,0.0,1000.0,98.0,1389.62,0.0,906.9081,0.0,26.01393,0.0,-1389.62,0.0,519.4726,0.0,71.98607
2024-10-22 10:30:00,0.0,703.4726,0.0,1000.0,98.0,0.0,703.4726,0.0,1000.0,98.0,1004.699,0.0,706.3007,0.0,42.37959,0.0,-1004.699,0.0,703.4726,0.0,55.62041
2024-10-22 11:00:00,0.0,1000.0,0.0,938.55,98.0,0.0,1000.0,0.0,938.55,98.0,503.1974,0.0,550.0676,0.0,55.12518,0.0,-503.1974,0.0,1000.0,0.0,42.87482
2024-10-22 11:30:00,0.0,1000.0,0.0,948.95,98.0,0.0,1000.0,0.0,948.95,98.0,394.3565,0.0,428.393,0.0,65.05145,0.0,-394.3565,0.0,1000.0,0.0,32.94855
2024-10-22 12:00:00,0.0,805.6533,0.0,1000.0,98.0,0.0,805.6533,0.0,1000.0,98.0,537.3237,0.0,333.6328,0.0,72.78204,0.0,-537.3237,0.0,805.6533,0.0,25.217960000000005
2024-10-22 12:30:00,0.0,832.2533000000001,0.0,1000.0,98.0,0.0,832.2533000000001,0.0,1000.0,98.0,438.4004,0.0,259.8335,0.0,78.80264,0.0,-438.4004,0.0,832.2533000000001,0.0,19.197360000000003
2024-10-22 13:00:00,0.0,840.3081,0.0,1000.0,98.0,0.0,840.3081,0.0,1000.0,98.0,176.9218,0.0,0.0,0.0,78.80264,0.0,-176.9218,0.0,840.3081,0.0,19.197360000000003
2024-10-22 13:30:00,0.0,1000.0,0.0,962.6919,98.0,0.0,1000.0,0.0,962.6919,98.0,0.0,0.0,20.4879,0.0,79.27736,0.0,0.0,0.0,1000.0,0.0,18.72264
2024-10-22 14:00:00,0.0,471.5683,0.0,1000.0,98.0,0.0,471.5683,0.0,1000.0,98.0,533.2589,0.0,0.0,0.0,79.27736,0.0,-533.2589,0.0,471.5683,0.0,18.72264
2024-10-22 14:30:00,0.0,404.3683,0.0,1000.0,98.0,0.0,404.3683,0.0,1000.0,98.0,600.4589,0.0,0.0,0.0,79.27736,0.0,-600.4589,0.0,404.3683,0.0,18.72264
2024-10-22 15:00:00,0.0,377.54960000000005,0.0,1000.0,98.0,0.0,377.54960000000005,0.0,1000.0,98.0,624.9893,0.0,0.0,0.0,79.27736,0.0,-624.9893,0.0,377.54960000000005,0.0,18.72264
2024-10-22 15:30:00,0.0,348.7496,0.0,1000.0,98.0,0.0,348.7496,0.0,1000.0,98.0,653.7893,0.0,0.0,0.0,79.27736,0.0,-653.7893,0.0,348.7496,0.0,18.72264
2024-10-22 16:00:00,0.0,299.0787899999999,0.0,1000.0,98.0,0.0,299.0787899999999,0.0,1000.0,98.0,701.2148,0.0,0.0,0.0,79.27736,0.0,-701.2148,0.0,299.0787899999999,0.0,18.72264
2024-10-22 16:30:00,0.0,423.0787899999999,0.0,1000.0,98.0,0.0,423.0787899999999,0.0,1000.0,98.0,577.2148,0.0,0.0,0.0,79.27736,0.0,-577.2148,0.0,423.0787899999999,0.0,18.72264
2024-10-22 17:00:00,0.0,483.6,0.0,1000.0,98.0,0.0,483.6,0.0,1000.0,98.0,0.0,0.0,0.0,526.9388,66.00597,0.0,0.0,0.0,483.6,0.0,31.994029999999995
2024-10-22 17:30:00,0.0,541.2,0.0,1000.0,98.0,0.0,541.2,0.0,1000.0,98.0,0.0,0.0,0.0,468.1632,54.2149,0.0,0.0,0.0,541.2,0.0,43.7851
2024-10-22 18:00:00,0.0,629.9959699999999,0.0,1000.0,98.0,0.0,629.9959699999999,0.0,1000.0,98.0,0.0,0.0,0.0,377.5551,44.70586,0.0,0.0,0.0,629.9959699999999,0.0,53.29414
2024-10-22 18:30:00,0.0,613.39597,0.0,1000.0,98.0,0.0,613.39597,0.0,1000.0,98.0,0.0,0.0,0.0,394.4939,34.77021,0.0,0.0,0.0,613.39597,0.0,63.22979
2024-10-22 19:00:00,0.0,617.40175,0.0,1000.0,98.0,0.0,617.40175,0.0,1000.0,98.0,0.0,0.0,0.0,390.4063,24.93751,0.0,0.0,0.0,617.40175,0.0,73.06249
2024-10-22 19:30:00,0.0,609.60175,0.0,1000.0,98.0,0.0,609.60175,0.0,1000.0,98.0,0.0,0.0,0.0,398.3655,14.90435,0.0,0.0,0.0,609.60175,0.0,83.09565
2024-10-22 20:00:00,0.0,649.40437,0.0,1000.0,98.0,0.0,649.40437,0.0,1000.0,98.0,0.0,0.0,0.0,357.7506,5.894104,0.0,0.0,0.0,649.40437,0.0,92.105896
2024-10-22 20:30:00,0.0,638.8043700000001,0.0,1000.0,98.0,0.0,638.8043700000001,0.0,1000.0,98.0,326.4053,0.0,0.0,35.50027,5.0,0.0,-326.4053,0.0,638.8043700000001,0.0,93.0
2024-10-22 21:00:00,0.0,682.6,0.0,1000.0,98.0,0.0,682.6,0.0,1000.0,98.0,317.4,0.0,0.0,0.0,5.0,0.0,-317.4,0.0,682.6,0.0,93.0
2024-10-22 21:30:00,0.0,642.0,0.0,1000.0,98.0,0.0,642.0,0.0,1000.0,98.0,358.0,0.0,0.0,0.0,5.0,0.0,-358.0,0.0,642.0,0.0,93.0
2024-10-22 22:00:00,0.0,682.6,0.0,1000.0,98.0,0.0,682.6,0.0,1000.0,98.0,317.4,0.0,0.0,0.0,5.0,0.0,-317.4,0.0,682.6,0.0,93.0
2024-10-22 22:30:00,0.0,682.2,0.0,1000.0,98.0,0.0,682.2,0.0,1000.0,98.0,317.8,0.0,0.0,0.0,5.0,0.0,-317.8,0.0,682.2,0.0,93.0
